movie_id,user_id,rating_val,review_text
kill-2023-1,bedtimebonzob,7,"Found this rough going at first thanks to dull leads and some sloppy filmmaking. Picks up considerably at the 45 minute mark with a genuinely surprising death and a late title card drop. From then on, it's near non stop close-quarters carnage, all of it inventive and well choreographed. It has some other interesting touches too, such as a main villain who's both a scary sociopath and an almost lovable fuckup, and a group of bad guys are who all…"
cuckoo-2024,bedtimebonzob,9,"This has a shockingly low letterboxd average, I suspect as a result of too many normies seeing it. This one’s for the freaks, and it rips. My favorite horror since WHEN EVIL LURKS."
silverado,bedtimebonzob,8,"Kinda not really about anything other than the idea of doing a Western as a big 80s adventure flick, but so well crafted, so stacked with charming character actors, and so much fun."
running-out-of-time,bedtimebonzob,8,"Johnnie To in hired gun mode, making a slick, commercial, high-concept crime film, but To being To, he infuses that genre template with so much wit and romance and longing that it puts most similar films of its kind to shame."
cora-bora,bedtimebonzob,7,"Pretty charming indie dramedy with a winning star turn from the great Megan Statler, and lots of fun LA alt comedy types filling out the margins. Eventually takes a dark turn that feels a little too heavy for the movie that surrounds it, but does go some way to explaining the character dynamics the film has set up."
doa-dead-or-alive,bedtimebonzob,6,"Cheapo video game adaptation full of very early 2000s extreme-sports meets-Maxim-magazine aesthetics has a garbage script and near universally awful performances (Jamie Pressly innocent... Eric Roberts NOT innocent), and yet is mostly a piece of trashy fun thanks to the late, great Cory Yuen's fantastic fight choreography and witty visuals. Not quite at the quality level of Yuen's equally silly SO CLOSE, but not that far away either! RIP to a great one."
twilight-of-the-warriors-walled-in,bedtimebonzob,8,"An impeccably designed love letter/elegy to a Hong Kong and a mode of Hong Kong cinema that doesn't exist anymore. Fantastic comic book style action, jaw-dropping sets, and fun characters. Takes some swings that won't be for everyone, and has a dull, flashback heavy second act, but still prob my fave pure action movie since RRR. Great use of HK legends Louis Koo and Sammo Hung as well."
what-time-is-it-there,bedtimebonzob,9,"Perhaps the funniest and prettiest Tsai I've seen, while still full of longing and despair. Seeing three Tsai films in a week really helped me feel out his rhythms. Loved this."
the-wayward-cloud,bedtimebonzob,8,"Tsai at his most original, merging his usual obsession with lonely people in dank urban landscapes with... sort of a slapstick, erotic musical comedy? Unforgettable."
i-dont-want-to-sleep-alone,bedtimebonzob,8,Tsai is the poet of flooding cities. Incredible final shot.
limbo-2021,bedtimebonzob,9,"Hong Kong neo-noir serial killer thriller in the vein of SEVEN or MEMORIES OF MURDER, with wildly dense, gorgeous b&w digital imagery and incredible trash-strewn production design that feels like something out of TETSUO: THE IRON MAN. Plot is engaging and well-paced if somewhat boilerplate, but the chases and fights are brutal and thrilling."
great-absence,bedtimebonzob,8,"Beautifully made Japanese dementia drama, structured like a mystery. Lived in, layered, and full of complex characters."
willy-wonka-the-chocolate-factory,bedtimebonzob,9,"Never seen this one, and for some reason thought it might be one of those movies you had to see as a kid to feel passionate about, but no, it's genuinely great, dark and funny and beautifully designed, with perhaps Wilder's best ever performance in the lead. Only real debit are the drippy songs."
the-transporter,bedtimebonzob,7,"One of the best, if not THE best, Besson written/produced Eurotrash B-movie, mostly because those movies are all ripping off Hong Kong guys, but this is the only that one went straight to the source and got the great Corey Yuen to direct (yes, technically it's a collaboration with the not great Louis Leterrier, but since I've also seen the truly awful Leterrier solo joint TRANSPORTER 2, I'm giving Yuen the credit for this one).The other major strength here…"
so-close,bedtimebonzob,7,"YES MADAM's Corey Yuen directs a female led techno thriller with some of the most aggressively ""made in 2002"" aesthetics of all-time. If you can stomach that stuff and a lot of bad CGI glass, this is kind of a blast, a twisty, fast-paced, and ultra stylized ride that never lets up."
the-big-heat-1988,bedtimebonzob,7,"To's first crime film weds a somewhat generic story to tons of fantastic action and enviable cinematic style, along with more body-mutilating gore than a horror movie. My favorite To's are the weirder, more poetic ones, but as a straight-ahead genre thrills delivery machine, this more than satisfies."
running-on-karma,bedtimebonzob,8,"Perhaps To's most wildly original film, which is saying something. What a mix of tones and ideas, so full of life and energy and then, in the film's poetic final act, so extremely moving."
abigail-2024,bedtimebonzob,7,"Very fun horror thriller with a killer cast -- Stevens and Newton are the adult standouts, but the movie wouldn't work without Weir, and she totally nails the tricky role. I agree with the critique that it takes way too long to get to its reveal, when said reveal is shown in all the marketing, but it's still entertaining both before and after that moment, so it didn't bother me too much. Nicely shot by excellent DP Aaron Morton too,…"
millennium-mambo,bedtimebonzob,9,"Third time viewing but first time in theaters, still really just a marvel. A claustrophobic, bleary-eyed portrait of the cycles in a toxic relationship, gorgeously shot and anchored by an all-timer Shu Qi performance. The few times where we leave the windowless worlds of apartments, clubs, and hostess bars are each breathtaking -- from the incredible opening shot to the wonderfully romantic images of snowy northern Japan. Really need to see more Hou Hsiao-hsien."
the-wrong-trousers,bedtimebonzob,10,"Rewatched to show it to my wife, who'd never seen! Still my favorite W&G short. Basically perfect. Final chase is an all-timer."
boy-kills-world,bedtimebonzob,5,"Not great, but gets better as it goes -- I'd say the second half features some of the better American studio action scenes since at least the last John Wick. Rothe is fun too, and Bill Skarsgard makes a surprisingly credible action hero. But the dystopian world is thin and poorly imagined, and the humor consistently grating."
city-hunter,bedtimebonzob,5,"Hong Kong trash merchant Wong Jing adapts the popular manga series as a Jackie Chan riff on UNDER SIEGE. The whole thing is tasteless and staged like a live-action cartoon, but there are some fun gags, solid production value, and some of the usual fantastic fights and stuntwork, even if it's far more Wong's film than Jackie's."
sparrow,bedtimebonzob,9,"Blissful crime caper from Johnnie To. Effervescent, wildly enjoyable, and filled with masterful setpieces. Like Lubitsch or Jacques Demy went to Hong Kong. Loved."
a-quiet-place-day-one,bedtimebonzob,8,"Maybe my favorite QUIET PLACE? And I'm a big fan of the other two. But man, Sarnoski did an incredible job infusing this with big emotion while using very little dialogue. Lead perfs are both incredibly good. Also, what an ending!"
new-police-story,bedtimebonzob,6,"Enjoyed Jackie in serious mode in CRIME STORY more than I thought I would, so I gave another ""serious"" Jackie movie a try, with this, an early 2000s entry in his legendary POLICE STORY series. Unfortunately, this one is closer to what I was expecting from a Chan drama, with long lulls between action and Jackie overacting wildly trying to prove his dramatic bonafides. Fortunately, the action that is there still rips, with a runaway bus chase at the midpoint…"
didi-2024,bedtimebonzob,8,"Belongs up there among the recent coming-of-age high points like Pen15, EIGHTH GRADE, and LADY BIRD thanks to its raw authenticity, complex characters, and excellent performances across the board. Loved the well-observed period details (even if the ""period"" keeps getting closer to now... this movie is set in 2008!), and the soundtrack, and one thing this one has that those other recent coming-of-age films don't is a male protagonist, and as such this feels especially sharp in its observations of…"
kinds-of-kindness,bedtimebonzob,8,"Loved POOR THINGS and liked THE FAVOURITE, but still very happy to see Yorgos back in full freak mode with his old Greek co-writer (also happy to see him mostly ditch the fisheye lens stuff for this one).Anyway, let's give thanks for a strange, dark, and original three-hour comedy! Kind of gives me a hope that a filmmaker this particular and uncompromising has found an audience."
